# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786568961.4789  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=2.0
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.35
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.5
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.0
# mpc_params.r_rate_a=2.35
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=54.7168
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.694870
# n_steps=1147
# rmse=0.454972
# peak_lateral_error_m=1.635958
# speed_rmse_mps=3.308505
# yaw_rms_radps=0.492049
# max_yaw_rate_radps=1.702515
# control_smooth_rms=0.197785
# jerk_rms=0.225066
# steer_rms=0.184021
# accel_rms_mps2=1.855325
# max_steering_rad=0.436332
# max_accel_mps2=12.000000
# steering_sat_ratio=0.064516
# steering_reversal_rms=0.072696
# steering_reversal_rate=0.260680
# steering_reversals=299
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
31.8617,-25.8569,84.7394,-2.03948,5.496,9.772,-3.151,0.1194,6.511,-0.7522,-0.054992,1.7829,0,0,0.0478,0.0000,1,8.233,9.110,0.05158,,,,,,,,,,,,,1.00000,,,,,,,,1.71709,,,0.86599,1.09081,,5.98066,1.99355,0.83548,2.51799,1.75322,3.23675,0.42632,,,,,,,,,,
31.9124,-25.9611,84.5839,-2.06786,5.609,9.772,-2.546,0.1120,3.486,-0.9606,-0.044437,1.9938,0,0,0.0623,0.0000,1,8.259,9.843,0.05151,,,,,,,,,,,,,1.00000,,,,,,,,1.72475,,,0.86616,1.15844,,5.97717,1.99239,0.83587,2.52860,1.75381,2.85896,0.46410,,,,,,,,,,
31.9615,-26.1795,84.2842,-2.12234,5.993,9.691,3.573,0.0670,0.365,-0.8393,0.062360,1.9009,0,0,0.0507,0.0000,1,8.165,8.965,0.05151,,,,,,,,,,,,,1.00000,,,,,,,,1.74958,,,0.86616,1.28496,,5.97087,1.99029,0.83657,2.56114,1.75486,2.75257,0.47474,,,,,,,,,,
32.0146,-26.4059,83.9748,-2.16867,6.505,9.605,7.533,0.0232,-3.668,-0.5596,0.131484,1.4833,0,0,0.0298,0.0000,1,11.186,11.975,0.05227,,,,,,,,,,,,,1.00000,,,,,,,,1.78028,,,0.86446,1.39392,,5.97837,1.99279,0.83574,2.59525,1.75361,3.24702,0.42530,,,,,,,,,,
32.0606,-26.5388,83.7916,-2.18952,6.794,9.605,8.412,0.0018,-6.230,-0.5801,0.146812,1.2361,0,0,0.0438,0.0000,1,7.343,8.056,0.05308,,,,,,,,,,,,,1.00000,,,,,,,,1.79655,,,0.86263,1.19318,,5.99042,1.99681,0.83440,2.60987,1.75160,3.45943,0.40406,,,,,,,,,,
32.1166,-26.8151,83.3980,-2.21870,7.347,9.514,13.456,-0.0403,-9.270,-0.4756,0.234848,0.8180,0,0,0.0320,0.0000,1,13.273,14.057,0.05352,,,,,,,,,,,,,1.00000,,,,,,,,1.82570,,,0.86164,1.07110,,5.99186,1.99729,0.83424,2.64435,1.75136,3.66823,0.38318,,,,,,,,,,
32.1604,-26.9282,83.2350,-2.22562,7.562,9.419,7.698,-0.0585,-9.666,-0.1941,0.134363,0.6447,0,0,0.0484,0.0000,1,7.115,7.823,0.05352,,,,,,,,,,,,,1.00000,,,,,,,,1.83636,,,0.86164,1.06766,,5.98921,1.99640,0.83453,2.65832,1.75180,3.62640,0.38736,,,,,,,,,,
32.2125,-27.2265,82.7965,-2.22931,8.062,9.322,15.716,-0.0962,-11.253,0.0076,0.274293,0.2807,0,0,0.0369,0.0000,1,7.727,9.724,0.05548,,,,,,,,,,,,,1.00000,,,,,,,,1.85997,,,0.85732,1.03985,,6.02084,2.00695,0.83102,2.67271,1.74653,3.73629,0.37637,,,,,,,,,,
32.2607,-27.3479,82.6129,-2.22660,8.245,9.322,10.144,-0.1080,-12.487,0.0771,0.177038,0.1235,0,0,0.0527,0.0000,1,7.408,8.107,0.05537,,,,,,,,,,,,,1.00000,,,,,,,,1.86818,,,0.85755,1.03654,,6.01678,2.00559,0.83147,2.68431,1.74720,3.76075,0.37393,,,,,,,,,,
32.3169,-27.6613,82.1305,-2.20833,8.720,9.119,15.224,-0.1456,-12.851,0.3570,0.265716,-0.3050,0,0,0.0369,0.0000,1,9.179,14.858,0.05784,,,,,,,,,,,,,1.00000,,,,,,,,1.88861,,,0.85213,1.02799,,6.05785,2.01928,0.82691,2.68998,1.74036,3.77749,0.37225,,,,,,,,,,
32.3636,-27.8069,81.8979,-2.19465,8.882,9.119,11.307,-0.1581,-13.502,0.3912,0.197346,-0.6394,0,0,0.0531,0.0000,1,9.206,11.021,0.05871,,,,,,,,,,,,,1.00000,,,,,,,,1.89525,,,0.85025,1.02620,,6.07205,2.02402,0.82533,2.69129,1.73799,3.78488,0.37151,,,,,,,,,,
32.4174,-28.1119,81.3784,-2.15339,9.042,8.913,11.888,-0.1840,-12.603,0.8353,0.207483,-0.9444,0,0,0.0403,0.0000,1,13.623,15.272,0.06025,,,,,,,,,,,,,1.00000,,,,,,,,1.90169,,,0.84693,1.02604,,6.09813,2.03271,0.82243,2.68682,1.73364,3.70885,0.37911,,,,,,,,,,
32.4604,-28.2281,81.1654,-2.13335,9.028,8.913,13.481,-0.1847,-12.951,0.5561,0.235282,-1.0465,0,0,0.0534,0.0000,1,7.179,7.881,0.06136,,,,,,,,,,,,,1.00000,,,,,,,,1.90114,,,0.84453,1.02394,,6.11818,2.03939,0.82020,2.67695,1.73030,3.75337,0.37466,,,,,,,,,,
32.5186,-28.4910,80.6308,-2.07630,8.876,8.809,6.154,-0.1838,-11.215,1.0668,0.107415,-0.8946,0,0,0.0396,0.0000,1,13.342,15.880,0.06419,,,,,,,,,,,,,1.00000,,,,,,,,1.89499,,,0.83852,1.03080,,6.16914,2.05638,0.81454,2.64652,1.72181,3.57794,0.39221,,,,,,,,,,
32.5611,-28.5902,80.4090,-2.05190,8.753,8.707,12.485,-0.1813,-9.817,0.6674,0.217904,-0.6604,0,0,0.0526,0.0000,1,7.516,8.261,0.06419,,,,,,,,,,,,,1.00000,,,,,,,,1.88995,,,0.83852,1.03169,,6.17051,2.05684,0.81439,2.64019,1.72158,3.56172,0.39383,,,,,,,,,,
32.6226,-28.7977,79.8791,-1.99181,8.435,8.607,4.632,-0.1478,-9.549,1.0640,0.080843,-0.0897,0,0,0.0347,0.0000,1,15.459,20.052,0.06703,,,,,,,,,,,,,1.00000,,,,,,,,1.87653,,,0.83258,1.04111,,6.22229,2.07410,0.80863,2.60167,1.71295,3.46640,0.40336,,,,,,,,,,
32.6645,-28.8750,79.6565,-1.96586,8.283,8.508,10.259,-0.1366,-8.062,0.6557,0.179054,0.1986,0,0,0.0491,0.0000,1,11.196,11.987,0.06703,,,,,,,,,,,,,1.00000,,,,,,,,1.86986,,,0.83258,1.04496,,6.22417,2.07472,0.80843,2.59342,1.71264,3.43757,0.40624,,,,,,,,,,
32.7117,-29.0251,79.1406,-1.90429,7.958,8.414,1.259,-0.0850,-6.182,1.0269,0.021974,0.5342,0,0,0.0277,0.0000,1,8.274,9.768,0.06784,,,,,,,,,,,,,1.00000,,,,,,,,1.85519,,,0.83090,1.09569,,6.24187,2.08062,0.80646,2.56931,1.70969,3.13742,0.43626,,,,,,,,,,
32.7608,-29.0829,78.9103,-1.87676,7.825,8.414,8.490,-0.0554,-6.292,0.6688,0.148187,0.7055,0,0,0.0408,0.0000,1,7.398,8.284,0.06969,,,,,,,,,,,,,1.00000,,,,,,,,1.84900,,,0.82709,1.08708,,6.27422,2.09141,0.80286,2.54825,1.70430,3.30512,0.41949,,,,,,,,,,
32.8121,-29.1367,78.6587,-1.84601,7.694,8.322,-0.510,-0.0248,-4.531,0.8312,-0.008893,0.8693,0,0,0.0650,0.0000,1,8.695,9.701,0.06969,,,,,,,,,,,,,1.00000,,,,,,,,1.84279,,,0.82709,1.21174,,6.27604,2.09201,0.80266,2.54069,1.70399,2.98290,0.45171,,,,,,,,,,
32.8639,-29.2151,78.2144,-1.79307,7.620,8.236,1.309,0.0402,-3.224,0.6158,0.022844,0.9601,0,0,0.0400,0.0000,1,8.950,11.162,0.07087,,,,,,,,,,,,,1.00000,,,,,,,,1.83919,,,0.82467,1.32578,,6.29636,2.09879,0.80040,2.52791,1.70061,2.93286,0.45671,,,,,,,,,,
32.9111,-29.2501,77.9624,-1.76452,7.616,8.236,-0.181,0.0821,-3.358,0.7590,-0.003151,0.9682,0,0,0.0623,0.0000,1,7.746,8.709,0.07315,,,,,,,,,,,,,1.00000,,,,,,,,1.83900,,,0.82004,1.18035,,6.33285,2.11095,0.79635,2.51181,1.69452,2.93992,0.45601,,,,,,,,,,
32.9612,-29.3220,77.4938,-1.71987,7.775,8.155,-0.994,0.1301,-2.608,0.4844,-0.017352,0.8180,0,0,0.0376,0.0000,1,7.834,8.679,0.07401,,,,,,,,,,,,,1.00000,,,,,,,,1.84663,,,0.81831,1.11517,,6.34408,2.11469,0.79510,2.51502,1.69265,2.90461,0.45954,,,,,,,,,,
33.0113,-29.3593,77.2324,-1.70072,7.913,8.080,-2.627,0.1462,-1.511,0.5233,-0.045857,0.6525,0,0,0.0604,0.0000,1,7.900,8.677,0.07401,,,,,,,,,,,,,1.00000,,,,,,,,1.85311,,,0.81831,1.12928,,6.34210,2.11403,0.79532,2.52279,1.69298,2.71714,0.47829,,,,,,,,,,
33.0608,-29.4251,76.7441,-1.67470,8.183,8.012,4.991,0.1720,-3.752,0.2777,0.087103,0.3260,0,0,0.0359,0.0000,1,7.550,8.308,0.07651,,,,,,,,,,,,,1.00000,,,,,,,,1.86546,,,0.81333,1.06710,,6.37681,2.12560,0.79147,2.52043,1.68720,3.17542,0.43246,,,,,,,,,,
33.1107,-29.4588,76.4677,-1.66520,8.346,7.953,-3.970,0.1688,-3.208,0.2616,-0.069295,0.0997,0,0,0.0563,0.0000,1,7.301,8.162,0.07651,,,,,,,,,,,,,1.00000,,,,,,,,1.87264,,,0.81333,1.07802,,6.37459,2.12486,0.79171,2.52895,1.68757,3.00300,0.44970,,,,,,,,,,
33.1632,-29.5253,75.9333,-1.65787,8.590,7.905,5.030,0.1482,-4.710,0.0517,0.087784,-0.2515,0,0,0.0321,0.0000,1,8.946,9.649,0.07764,,,,,,,,,,,,,1.00000,,,,,,,,1.88312,,,0.81108,1.06667,,6.38851,2.12950,0.79017,2.53366,1.68525,3.32813,0.41719,,,,,,,,,,
33.2117,-29.5492,75.6453,-1.65582,8.674,7.905,5.675,0.1408,-6.548,0.0552,0.099045,-0.5581,0,0,0.0540,0.0000,1,8.445,9.281,0.07930,,,,,,,,,,,,,1.00000,,,,,,,,1.88666,,,0.80782,1.06422,,6.41205,2.13735,0.78755,2.52665,1.68132,3.44165,0.40584,,,,,,,,,,
33.2708,-29.5805,75.3566,-1.65648,8.713,7.869,8.989,0.1201,-8.574,-0.0243,0.156880,-0.7951,0,0,0.0659,0.0000,1,13.771,18.281,0.08003,,,,,,,,,,,,,1.00000,,,,,,,,1.88830,,,0.80640,1.06685,,6.42225,2.14075,0.78642,2.52370,1.67962,3.60403,0.38960,,,,,,,,,,
33.3120,-29.6345,74.8341,-1.66209,8.666,7.843,11.996,0.0568,-10.915,-0.0754,0.209371,-0.9017,0,0,0.0497,0.0000,1,7.951,8.684,0.08048,,,,,,,,,,,,,1.00000,,,,,,,,1.88634,,,0.80552,1.14269,,6.42944,2.14315,0.78562,2.51841,1.67843,3.73896,0.37610,,,,,,,,,,
33.3639,-29.6552,74.5481,-1.66199,8.604,7.826,7.868,0.0212,-10.909,0.0034,0.137330,-0.9202,0,0,0.0596,0.0000,1,10.399,11.349,0.08048,,,,,,,,,,,,,1.00000,,,,,,,,1.88374,,,0.80552,1.08632,,6.43025,2.14342,0.78553,2.51537,1.67829,3.69969,0.38003,,,,,,,,,,
33.4189,-29.6808,74.0166,-1.65326,8.378,7.816,16.868,-0.0284,-14.540,0.1731,0.294409,-0.7085,0,0,0.0482,0.0000,1,15.170,16.264,0.08013,,,,,,,,,,,,,1.00000,,,,,,,,1.87406,,,0.80621,1.03077,,6.42818,2.14273,0.78576,2.50635,1.67864,3.90709,0.35929,,,,,,,,,,
33.4617,-29.6859,73.7429,-1.64416,8.199,7.809,10.805,-0.0615,-14.018,0.3431,0.188588,-0.3959,0,0,0.0597,0.0000,1,8.371,9.173,0.08013,,,,,,,,,,,,,1.00000,,,,,,,,1.86617,,,0.80621,1.03105,,6.43068,2.14356,0.78548,2.49712,1.67822,3.82733,0.36727,,,,,,,,,,
33.5165,-29.6839,73.2626,-1.61905,7.926,7.805,18.521,-0.1057,-14.681,0.4175,0.323257,0.0503,0,0,0.0450,0.0000,1,10.171,13.946,0.08070,,,,,,,,,,,,,1.00000,,,,,,,,1.85371,,,0.80508,1.02212,,6.44315,2.14772,0.78409,2.47881,1.67614,3.87660,0.36234,,,,,,,,,,
33.5630,-29.6756,73.0019,-1.60066,7.805,7.805,13.252,-0.1231,-15.729,0.6514,0.231283,0.2229,0,0,0.0551,0.0000,1,9.219,10.507,0.08115,,,,,,,,,,,,,1.00000,,,,,,,,1.84807,,,0.80421,1.02070,,6.45149,2.15050,0.78317,2.46938,1.67475,3.88301,0.36170,,,,,,,,,,
33.6177,-29.6435,72.5346,-1.56010,7.537,7.798,18.134,-0.1526,-15.504,0.6365,0.316505,0.4497,0,0,0.0425,0.0000,1,10.436,14.933,0.08238,,,,,,,,,,,,,1.00000,,,,,,,,1.83518,,,0.80183,1.01794,,6.47353,2.15784,0.78072,2.44667,1.67108,3.88955,0.36104,,,,,,,,,,
33.6655,-29.6159,72.2899,-1.53462,7.358,7.787,10.313,-0.1654,-14.044,0.9417,0.180000,0.6289,0,0,0.0516,0.0000,1,11.127,12.259,0.08238,,,,,,,,,,,,,1.00000,,,,,,,,1.82623,,,0.80183,1.02129,,6.47647,2.15882,0.78039,2.43636,1.67059,3.77293,0.37271,,,,,,,,,,
33.7105,-29.5890,72.0928,-1.51269,7.321,7.787,19.313,-0.1660,-14.894,0.5328,0.337079,0.6750,0,0,0.0616,0.0000,1,7.159,7.861,0.08318,,,,,,,,,,,,,1.00000,,,,,,,,1.82435,,,0.80030,1.01736,,6.48859,2.16286,0.77905,2.42926,1.66857,3.87660,0.36234,,,,,,,,,,
33.7605,-29.4997,71.6213,-1.45270,7.156,7.768,10.313,-0.1623,-13.577,0.9044,0.180000,0.8077,0,0,0.0349,0.0000,1,7.371,8.060,0.08476,,,,,,,,,,,,,1.00000,,,,,,,,1.81588,,,0.79727,1.02220,,6.51400,2.17133,0.77622,2.40992,1.66433,3.74676,0.37532,,,,,,,,,,
33.8120,-29.4452,71.3901,-1.42098,7.091,7.737,12.662,-0.1589,-11.760,0.7453,0.220995,0.8778,0,0,0.0411,0.0000,1,8.420,9.429,0.08476,,,,,,,,,,,,,1.00000,,,,,,,,1.81252,,,0.79727,1.02468,,6.51513,2.17171,0.77610,2.40609,1.66414,3.68040,0.38196,,,,,,,,,,
33.8616,-29.3827,71.1598,-1.38808,7.128,7.737,11.762,-0.1442,-12.015,0.7505,0.205294,0.8484,0,0,0.0584,0.0000,1,8.231,9.124,0.08544,,,,,,,,,,,,,1.00000,,,,,,,,1.81444,,,0.79598,1.02548,,6.52405,2.17468,0.77511,2.40420,1.66266,3.69455,0.38054,,,,,,,,,,
33.9104,-29.3113,70.9334,-1.35471,7.085,7.695,7.467,-0.1309,-10.102,1.0227,0.130332,0.8733,0,0,0.0634,0.0000,1,7.267,8.027,0.08544,,,,,,,,,,,,,1.00000,,,,,,,,1.81221,,,0.79598,1.03453,,6.52481,2.17494,0.77502,2.40167,1.66253,3.53563,0.39644,,,,,,,,,,
33.9605,-29.1474,70.4828,-1.28709,7.264,7.642,6.873,-0.0903,-8.390,0.7643,0.119953,0.7255,0,0,0.0371,0.0000,1,7.199,7.985,0.08693,,,,,,,,,,,,,1.00000,,,,,,,,1.82149,,,0.79316,1.04848,,6.54244,2.18081,0.77306,2.40330,1.65959,3.43873,0.40613,,,,,,,,,,
34.0177,-29.0512,70.2537,-1.25230,7.423,7.642,7.191,-0.0624,-8.587,1.0838,0.125502,0.5456,0,0,0.0412,0.0000,1,14.460,15.210,0.08859,,,,,,,,,,,,,1.00000,,,,,,,,1.82949,,,0.79003,1.05542,,6.56254,2.18751,0.77083,2.40249,1.65624,3.44285,0.40571,,,,,,,,,,
34.0608,-28.9558,70.0297,-1.22067,7.569,7.579,8.443,-0.0366,-8.993,0.6923,0.147355,0.3619,0,0,0.0478,0.0000,1,7.398,8.213,0.08988,,,,,,,,,,,,,1.00000,,,,,,,,1.83674,,,0.78762,1.05975,,6.57755,2.19252,0.76916,2.40303,1.65374,3.52425,0.39757,,,,,,,,,,
34.1139,-28.8506,69.7936,-1.18932,7.742,7.508,2.571,-0.0260,-7.197,0.7205,0.044868,0.1624,0,0,0.0655,0.0000,1,9.688,10.417,0.08988,,,,,,,,,,,,,1.00000,,,,,,,,1.84508,,,0.78762,1.09542,,6.57467,2.19156,0.76948,2.41237,1.65422,3.33581,0.41642,,,,,,,,,,
34.1621,-28.7367,69.5580,-1.15962,7.840,7.508,8.705,-0.0021,-7.746,0.8942,0.151937,0.0280,0,0,0.0641,0.0000,1,8.564,9.431,0.09195,,,,,,,,,,,,,1.00000,,,,,,,,1.84973,,,0.78380,1.09550,,6.60050,2.20017,0.76661,2.40552,1.64992,3.42853,0.40715,,,,,,,,,,
34.2103,-28.4826,69.0921,-1.10337,7.976,7.429,0.419,0.0389,-6.808,0.6318,0.007306,-0.2022,0,0,0.0364,0.0000,1,7.156,7.847,0.09262,,,,,,,,,,,,,1.00000,,,,,,,,1.85606,,,0.78256,1.22720,,6.60709,2.20236,0.76588,2.40868,1.64882,3.31343,0.41866,,,,,,,,,,
34.2682,-28.3509,68.8574,-1.07850,8.068,7.348,4.608,0.0479,-5.383,0.7353,0.080423,-0.4562,0,0,0.0413,0.0000,1,14.843,15.665,0.09262,,,,,,,,,,,,,1.00000,,,,,,,,1.86027,,,0.78256,1.19465,,6.60563,2.20188,0.76604,2.41335,1.64906,3.21364,0.42864,,,,,,,,,,
34.3109,-28.2106,68.6293,-1.05411,8.022,7.348,3.890,0.0671,-6.307,0.5402,0.067888,-0.5680,0,0,0.0475,0.0000,1,7.353,8.219,0.09503,,,,,,,,,,,,,1.00000,,,,,,,,1.85814,,,0.77816,1.13061,,6.63747,2.21249,0.76250,2.39721,1.64375,3.32720,0.41728,,,,,,,,,,
34.3610,-28.0632,68.4077,-1.03036,7.973,7.269,6.053,0.0922,-7.305,0.5406,0.105648,-0.6102,0,0,0.0646,0.0000,1,7.826,8.572,0.09679,,,,,,,,,,,,,1.00000,,,,,,,,1.85589,,,0.77498,1.09044,,6.66059,2.22020,0.75993,2.38485,1.63990,3.43598,0.40640,,,,,,,,,,
34.4093,-27.9179,68.1880,-1.00858,7.898,7.198,0.216,0.0966,-6.057,0.6645,0.003779,-0.5873,0,0,0.0670,0.0000,1,6.052,6.764,0.09679,,,,,,,,,,,,,1.00000,,,,,,,,1.85241,,,0.77498,1.08836,,6.66183,2.22061,0.75980,2.38104,1.63969,3.26773,0.42323,,,,,,,,,,
34.4646,-27.6212,67.7669,-0.96891,7.733,7.142,6.303,0.1122,-6.180,0.4513,0.110015,-0.4345,0,0,0.0420,0.0000,1,11.348,12.069,0.09914,,,,,,,,,,,,,1.00000,,,,,,,,1.84464,,,0.77076,1.07107,,6.69395,2.23132,0.75623,2.35972,1.63434,3.36645,0.41336,,,,,,,,,,
34.5208,-27.4660,67.5635,-0.94947,7.666,7.142,3.468,0.1235,-7.501,0.5858,0.060529,-0.3274,0,0,0.0442,0.0000,1,14.644,18.175,0.10149,,,,,,,,,,,,,1.00000,,,,,,,,1.84144,,,0.76660,1.05910,,6.72382,2.24127,0.75291,2.34373,1.62936,3.44284,0.40572,,,,,,,,,,
34.5645,-27.3171,67.3629,-0.93433,7.524,7.105,4.348,0.1163,-6.634,0.3162,0.075879,-0.1232,0,0,0.0515,0.0000,1,10.742,11.796,0.10149,,,,,,,,,,,,,1.00000,,,,,,,,1.83451,,,0.76660,1.06195,,6.72638,2.24213,0.75262,2.33631,1.62894,3.40418,0.40958,,,,,,,,,,
34.6189,-27.1681,67.1632,-0.92028,7.474,7.105,7.844,0.1083,-8.307,0.3283,0.136896,-0.0212,0,0,0.0684,0.0000,1,14.090,15.140,0.10168,,,,,,,,,,,,,1.00000,,,,,,,,1.83203,,,0.76626,1.05993,,6.72963,2.24321,0.75226,2.33264,1.62839,3.55400,0.39460,,,,,,,,,,
34.6720,-27.0174,66.9712,-0.90923,7.324,7.090,8.812,0.1030,-10.203,0.3213,0.153795,0.1033,0,0,0.0691,0.0000,1,14.061,18.800,0.09821,,,,,,,,,,,,,1.00000,,,,,,,,1.82450,,,0.77242,1.06092,,6.68979,2.22993,0.75669,2.34293,1.63503,3.67469,0.38253,,,,,,,,,,
34.7135,-26.7080,66.6044,-0.88628,7.110,7.097,11.110,0.0792,-11.482,0.2123,0.193914,0.2746,0,0,0.0311,0.0000,1,9.008,10.837,0.09612,,,,,,,,,,,,,1.00000,,,,,,,,1.81351,,,0.77617,1.08539,,6.66747,2.22249,0.75917,2.34226,1.63875,3.75372,0.37463,,,,,,,,,,
34.7609,-26.7080,66.6044,-0.88628,7.110,7.097,8.117,0.0792,-11.482,0.2123,0.141669,0.2925,0,0,0.0811,0.0000,1,7.585,8.323,0.09612,,,,,,,,,,,,,1.00000,,,,,,,,1.81351,,,0.77617,1.08081,,6.66747,2.22249,0.75917,2.34226,1.63875,3.73486,0.37651,,,,,,,,,,
34.8191,-26.3896,66.2622,-0.85954,6.909,7.128,13.375,0.0597,-12.579,0.2435,0.233437,0.4330,0,0,0.0317,0.0000,1,10.312,16.112,0.09390,,,,,,,,,,,,,1.00000,,,,,,,,1.80283,,,0.78021,1.13608,,6.64271,2.21424,0.76192,2.34273,1.64288,3.80893,0.36911,,,,,,,,,,
34.8687,-26.2266,66.0994,-0.84253,6.892,7.181,6.622,0.0475,-11.604,0.3680,0.115572,0.4696,0,0,0.0474,0.0000,1,15.378,16.131,0.09390,,,,,,,,,,,,,1.00000,,,,,,,,1.80190,,,0.78021,1.15514,,6.64304,2.21435,0.76188,2.34172,1.64283,3.71469,0.37853,,,,,,,,,,
34.9163,-26.0631,65.9438,-0.82590,6.750,7.181,15.345,0.0467,-13.243,0.4920,0.267827,0.5705,0,0,0.0486,0.0000,1,12.299,13.515,0.09128,,,,,,,,,,,,,1.00000,,,,,,,,1.79413,,,0.78503,1.09097,,6.61120,2.20373,0.76542,2.34768,1.64813,3.83418,0.36658,,,,,,,,,,
34.9618,-25.8967,65.7896,-0.80546,6.791,7.256,6.345,0.0356,-12.072,0.4171,0.110747,0.5613,0,0,0.0529,0.0000,1,8.484,9.193,0.09128,,,,,,,,,,,,,1.00000,,,,,,,,1.79638,,,0.78503,1.11800,,6.61040,2.20347,0.76551,2.35017,1.64827,3.73099,0.37690,,,,,,,,,,
35.0163,-25.7292,65.6436,-0.78614,6.644,7.256,15.345,0.0366,-13.491,0.4248,0.267827,0.6609,0,0,0.0684,0.0000,1,11.049,13.457,0.08890,,,,,,,,,,,,,1.00000,,,,,,,,1.78819,,,0.78946,1.07584,,6.58109,2.19370,0.76877,2.35451,1.65315,3.84958,0.36504,,,,,,,,,,
35.0625,-25.5597,65.4959,-0.76407,6.730,7.348,6.345,0.0240,-12.226,0.6356,0.110747,0.6247,0,0,0.0700,0.0000,1,9.144,10.347,0.08890,,,,,,,,,,,,,1.00000,,,,,,,,1.79301,,,0.78946,1.09877,,6.57939,2.19313,0.76896,2.35989,1.65343,3.72679,0.37732,,,,,,,,,,
