# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786571022.5192  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=1
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.5
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# nmpc_params.use_nmpc=True
# nmpc_params.nmpc_horizon=20
# nmpc_params.nmpc_sqp_iters=1
# nmpc_params.nmpc_solve_budget_ms=25.0
# nmpc_params.nmpc_rk_substeps=2
# nmpc_params.nmpc_jac_substeps=1
# nmpc_params.nmpc_trust_delta_rad=0.15707963267948966
# nmpc_params.nmpc_trust_a=0.6
# nmpc_params.nmpc_backtrack_max=2
# nmpc_params.nmpc_track_halfwidth=3.5
# nmpc_params.nmpc_slack_weight=10000.0
# nmpc_params.nmpc_curvature_dense_step=0.5
# nmpc_params.nmpc_curvature_smooth_w=3
# nmpc_params.nmpc_kappa_clip=0.5
# nmpc_params.nmpc_alat_ceiling_enabled=True
# nmpc_params.nmpc_osqp_max_iter=500
# nmpc_params.nmpc_osqp_eps=0.0001
# nmpc_effective.w_out=[6.35, 0.5, 1.65, 1.0, 5.4]
# nmpc_effective.r_delta=1.8
# nmpc_effective.r_a_accel=2.25
# nmpc_effective.r_a_brake=0.5
# nmpc_effective.r_rate=[2.5, 2.25]
# nmpc_effective.terminal_scale=1.0
# lap_time_s=52.3495
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.532012
# n_steps=1214
# rmse=0.378183
# peak_lateral_error_m=1.179072
# speed_rmse_mps=3.220934
# yaw_rms_radps=0.447572
# max_yaw_rate_radps=1.375391
# control_smooth_rms=0.226654
# jerk_rms=0.246474
# steer_rms=0.143954
# accel_rms_mps2=1.881400
# max_steering_rad=0.436331
# max_accel_mps2=12.000000
# steering_sat_ratio=0.005766
# steering_reversal_rms=0.056059
# steering_reversal_rate=0.186161
# steering_reversals=226
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
14.2011,25.2707,77.9353,-2.29114,5.866,6.244,9.919,-0.0855,-4.116,0.5496,0.173117,0.2666,0,0,0.0785,0.0000,1,12.943,13.221,0.13836,0.13402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,11.13278,136.21366,0.09897,-0.03025,-0.06962,0.19541
14.2548,25.0653,77.6561,-2.25403,5.863,6.312,9.665,-0.0613,-4.717,0.4224,0.168691,0.2717,0,0,0.0646,0.0000,1,16.655,16.954,0.13368,0.13207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,10.49287,136.56217,0.09888,-0.04172,-0.07765,0.17581
14.3069,24.8647,77.3505,-2.21519,5.851,6.391,5.158,-0.0374,-5.255,0.6028,0.090022,0.2955,0,0,0.0479,0.0000,1,18.632,19.115,0.13164,0.13036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.94726,136.92641,0.09828,-0.06381,-0.05352,0.20742
14.3563,24.7762,77.2056,-2.19534,5.911,6.391,14.158,-0.0248,-5.388,0.5218,0.247102,0.2793,0,0,0.0690,0.0000,1,18.100,18.453,0.13084,0.12966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,11.58897,137.09560,0.09778,-0.12163,-0.07928,0.19073
14.3984,24.5958,76.8876,-2.15282,5.879,6.476,9.904,0.0023,-5.694,0.6432,0.172865,0.3218,0,0,0.0458,0.0000,1,9.966,10.346,0.12935,0.12813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.00036,137.46386,0.09673,-0.07686,-0.06280,0.17064
14.4569,24.5006,76.7213,-2.13334,5.800,6.476,11.627,0.0035,-5.996,0.4837,0.202937,0.3911,0,0,0.0652,0.0000,1,18.599,19.050,0.12854,0.12841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.48238,137.65673,0.09603,-0.05703,-0.08998,0.11525
14.5003,24.3231,76.3926,-2.09477,5.777,6.562,6.755,0.0070,-6.542,0.5895,0.117893,0.4274,0,0,0.0496,0.0000,1,12.075,12.447,0.12717,0.12804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.14772,138.03279,0.09377,-0.07656,-0.06353,0.15434
14.5498,24.2502,76.2413,-2.07709,5.824,6.649,14.350,0.0110,-6.765,0.4821,0.250461,0.4345,0,0,0.0671,0.0000,1,11.607,11.950,0.12766,0.12847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,16.33158,138.20196,0.09266,-0.11402,-0.07583,0.15096
14.5971,24.1026,75.8905,-2.03652,5.779,6.649,9.353,0.0246,-7.250,0.5943,0.163236,0.5112,0,0,0.0508,0.0000,1,8.989,9.295,0.12812,0.12686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.46787,138.58663,0.09167,-0.11906,-0.06280,0.21176
14.6477,24.0312,75.7141,-2.01727,5.696,6.736,6.402,0.0300,-7.545,0.6523,0.111743,0.6274,0,0,0.0732,0.0000,1,9.548,9.888,0.12727,0.12588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.20506,138.77833,0.09124,-0.09202,-0.08094,0.14777
14.6981,23.9143,75.4069,-1.98201,5.714,6.824,3.851,0.0285,-7.932,0.4327,0.067217,0.6220,0,0,0.0536,0.0000,1,9.899,10.281,0.12553,0.12360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,30.68143,139.11106,0.09098,-0.16558,-0.08096,0.21092
14.7499,23.8537,75.2223,-1.95989,5.807,6.824,5.955,0.0332,-8.074,0.6777,0.103941,0.5771,0,0,0.0758,0.0000,1,11.706,12.036,0.12417,0.12145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.99342,139.30884,0.09088,-0.09752,-0.06553,0.19162
14.8045,23.7513,74.8867,-1.92172,5.824,6.912,8.130,0.0366,-8.358,0.5167,0.141888,0.5747,0,0,0.0614,0.0000,1,16.084,16.615,0.12044,0.11616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,23.80685,139.66268,0.09097,-0.03701,-0.05389,0.16352
14.8498,23.6436,74.5388,-1.88970,5.915,6.999,12.585,0.0144,-9.014,0.5584,0.219658,0.5264,0,0,0.0455,0.0000,1,11.656,11.958,0.11517,0.11263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,19.12149,140.02942,0.09139,-0.04040,-0.06014,0.15695
14.9056,23.6009,74.3805,-1.87686,5.909,6.999,10.173,0.0054,-9.346,0.3403,0.177555,0.4992,0,0,0.0674,0.0000,1,17.130,17.646,0.11374,0.11122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.76761,140.19423,0.09141,-0.12180,-0.06755,0.20502
14.9556,23.5158,74.0128,-1.84613,6.083,7.085,5.989,-0.0121,-10.020,0.4889,0.104530,0.4197,0,0,0.0495,0.0000,1,17.165,17.721,0.11058,0.10852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.31652,140.57244,0.09130,-0.09575,-0.00671,0.31467
15.0058,23.4819,73.8391,-1.83035,6.189,7.085,14.989,-0.0218,-10.229,0.4042,0.261609,0.3544,0,0,0.0700,0.0000,1,17.651,17.931,0.10934,0.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.43079,140.75030,0.09104,-0.14432,-0.02303,0.34816
15.0478,23.4236,73.4511,-1.79190,6.256,7.166,11.379,-0.0304,-10.465,0.6399,0.198601,0.3067,0,0,0.0473,0.0000,1,9.746,10.041,0.10667,0.10472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.83012,141.14463,0.09083,-0.19426,0.04468,0.44209
15.1091,23.3947,73.2617,-1.77370,6.274,7.240,20.088,-0.0416,-10.590,0.4330,0.350595,0.3343,0,0,0.0665,0.0000,1,20.841,21.220,0.10543,0.10356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,27.57564,141.33703,0.09079,-0.26381,-0.05640,0.35544
15.1474,23.3446,72.8562,-1.73362,6.295,7.303,11.088,-0.0664,-10.726,0.5845,0.193515,0.3583,0,0,0.0454,0.0000,1,9.279,9.618,0.10296,0.10125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,30.55761,141.74519,0.08865,-0.13327,0.02959,0.39775
15.2004,23.3293,72.6556,-1.71267,6.363,7.303,11.080,-0.0729,-10.699,0.5319,0.193382,0.3809,0,0,0.0626,0.0000,1,10.559,12.550,0.10182,0.10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.67329,141.94448,0.08772,-0.22318,-0.02557,0.43015
15.2479,23.3211,72.4460,-1.69124,6.267,7.303,7.233,-0.0801,-10.694,0.6492,0.126244,0.4510,0,0,0.0803,0.0000,1,9.703,10.031,0.10071,0.09919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.29682,142.15605,0.08644,-0.19138,0.05575,0.48566
15.2994,23.3229,72.0331,-1.64289,6.260,7.353,9.098,-0.0816,-10.294,0.5999,0.158783,0.5102,0,0,0.0600,0.0000,1,10.508,11.581,0.09896,0.09889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.04625,142.57009,0.08289,-0.23567,0.00794,0.45904
15.3501,23.3310,71.8211,-1.61511,6.335,7.389,7.672,-0.0779,-9.919,0.9017,0.133902,0.4864,0,0,0.0799,0.0000,1,11.955,12.306,0.09891,0.09864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,42.86666,142.78492,0.07983,-0.11074,0.03568,0.43062
15.3974,23.3543,71.4381,-1.56653,6.354,7.410,12.047,-0.0795,-9.304,0.6146,0.210267,0.5385,0,0,0.0588,0.0000,1,9.186,9.532,0.09843,0.09764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.79368,143.16922,0.07587,-0.20605,-0.04398,0.33879
15.4480,23.3714,71.2282,-1.54288,6.304,7.410,4.032,-0.0835,-9.123,0.7480,0.070371,0.6031,0,0,0.0778,0.0000,1,9.744,10.046,0.09790,0.09704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,40.07087,143.37786,0.07424,-0.12482,0.02595,0.35630
15.4972,23.4191,70.8324,-1.49723,6.340,7.415,13.032,-0.0857,-8.725,0.5510,0.227451,0.6347,0,0,0.0598,0.0000,1,8.856,9.200,0.09677,0.09555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,37.80870,143.77620,0.07104,-0.23949,-0.05607,0.32486
15.5478,23.4544,70.6200,-1.47213,6.438,7.407,11.488,-0.0855,-8.492,0.8469,0.200499,0.5948,0,0,0.0675,0.0000,1,9.594,9.888,0.09613,0.09408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,42.27117,143.99355,0.06917,-0.14759,0.05962,0.39185
15.5972,23.5353,70.2181,-1.42613,6.580,7.407,8.037,-0.0812,-8.075,0.6569,0.140277,0.5409,0,0,0.0498,0.0000,1,8.970,9.328,0.09343,0.09211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.97022,144.40368,0.06442,-0.18879,-0.04611,0.31198
15.6479,23.5879,70.0041,-1.40252,6.587,7.390,4.637,-0.0750,-7.906,0.7766,0.080936,0.4883,0,0,0.0560,0.0000,1,9.790,10.055,0.09241,0.09145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,32.38504,144.62587,0.06258,-0.09745,0.06368,0.38220
15.6989,23.6423,69.8077,-1.37906,6.680,7.390,13.636,-0.0694,-7.630,0.5378,0.237995,0.4203,0,0,0.0661,0.0000,1,10.458,10.919,0.09180,0.09143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,29.74490,144.82856,0.06073,-0.38538,-0.07200,0.38538
15.7545,23.7095,69.5941,-1.35299,6.688,7.370,4.636,-0.0568,-7.325,0.6488,0.080915,0.4288,0,0,0.0851,0.0000,1,16.359,16.640,0.09125,0.09145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,29.03235,145.05473,0.05830,-0.09506,0.05451,0.36819
15.7996,23.7775,69.3754,-1.32627,6.850,7.370,8.237,-0.0519,-6.986,0.8667,0.143767,0.3249,0,0,0.0910,0.0000,1,11.150,11.582,0.09107,0.09146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.57448,145.28334,0.05546,-0.30368,-0.06687,0.30368
15.8487,23.9157,68.9518,-1.28065,6.974,7.354,11.358,-0.0517,-6.696,0.5217,0.198242,0.1821,0,0,0.0509,0.0000,1,10.643,10.935,0.09088,0.09142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.82769,145.72947,0.05021,-0.10550,-0.02908,0.24772
15.8970,24.0000,68.7363,-1.25784,6.929,7.347,5.832,-0.0448,-6.601,0.5222,0.101786,0.1730,0,0,0.0699,0.0000,1,8.663,9.026,0.09085,0.09147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.84166,145.96250,0.04878,-0.04147,0.03822,0.27667
15.9492,24.0826,68.5162,-1.23530,7.044,7.347,14.832,-0.0493,-6.530,0.7196,0.258866,0.1074,0,0,0.0756,0.0000,1,10.976,11.388,0.09105,0.09145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,6.70720,146.19658,0.04636,-0.13122,-0.03694,0.20689
16.0006,24.2652,68.0996,-1.19383,7.052,7.354,7.622,-0.0464,-6.532,0.5506,0.133022,0.1052,0,0,0.0550,0.0000,1,12.188,12.657,0.09140,0.09147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,9.97813,146.65210,0.04275,-0.04963,0.02815,0.26787
16.0498,24.3647,67.8881,-1.17403,6.999,7.379,8.810,-0.0455,-6.627,0.6459,0.153760,0.1586,0,0,0.0584,0.0000,1,11.306,11.961,0.09145,0.09118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,9.44104,146.88690,0.04080,-0.06129,-0.01348,0.24078
16.0971,24.4595,67.6936,-1.15407,7.053,7.379,10.500,-0.0483,-6.610,0.4310,0.183257,0.1063,0,0,0.0624,0.0000,1,8.697,9.248,0.09134,0.09092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.10924,147.10242,0.03795,-0.03112,0.02292,0.23676
16.1499,24.5677,67.4889,-1.13477,6.932,7.427,6.560,-0.0463,-6.718,0.4193,0.114490,0.1888,0,0,0.0769,0.0000,1,11.678,12.001,0.09106,0.09083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.37362,147.33512,0.03631,-0.04977,0.00425,0.25453
16.2001,24.7981,67.0892,-1.09269,6.837,7.501,4.524,-0.0413,-6.714,0.3950,0.078967,0.3145,0,0,0.0425,0.0000,1,11.789,12.190,0.09081,0.09011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.38969,147.79732,0.03202,-0.02029,0.03855,0.25930
16.2539,24.9209,66.8953,-1.06952,6.868,7.501,3.972,-0.0371,-6.578,0.6957,0.069318,0.3314,0,0,0.0542,0.0000,1,15.574,15.986,0.09065,0.08894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.24470,148.02686,0.02959,-0.00465,0.03761,0.26031
16.3015,25.0473,66.7093,-1.04718,6.731,7.603,-0.141,-0.0265,-6.458,0.5827,-0.002468,0.4957,0,0,0.0577,0.0000,1,13.182,13.594,0.08950,0.08769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.47157,148.25332,0.02777,-0.03491,0.01176,0.24943
16.3502,25.1739,66.5211,-1.02298,6.790,7.603,8.277,-0.0243,-6.236,0.5208,0.144454,0.5066,0,0,0.0697,0.0000,1,12.102,12.419,0.08835,0.08613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,18.80490,148.48052,0.02474,-0.02998,0.01607,0.20234
16.3975,25.2987,66.3363,-1.00316,6.685,7.733,7.149,-0.0250,-6.214,0.5227,0.124769,0.6131,0,0,0.0827,0.0000,1,9.324,9.687,0.08688,0.08450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.50283,148.70449,0.02341,-0.12159,-0.02447,0.19571
16.4473,25.5518,65.9681,-0.96707,6.651,7.888,13.038,-0.0420,-6.321,0.3174,0.227562,0.7263,0,0,0.0515,0.0000,1,9.232,9.541,0.08324,0.07964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,29.68096,149.15097,0.01880,-0.09502,-0.04257,0.11578
16.4960,25.6848,65.7878,-0.95017,6.717,7.888,4.038,-0.0514,-6.401,0.4955,0.070482,0.7457,0,0,0.0659,0.0000,1,7.942,8.199,0.08082,0.07783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.69426,149.37377,0.01635,-0.05567,-0.02088,0.15439
16.5517,25.8233,65.6142,-0.93623,6.651,8.068,12.281,-0.0556,-6.624,0.3907,0.214350,0.8447,0,0,0.0710,0.0000,1,13.452,13.843,0.07869,0.07613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,41.03903,149.59644,0.01472,-0.09012,-0.02162,0.18192
16.5983,26.1188,65.2752,-0.90294,6.708,8.271,8.317,-0.0554,-6.703,0.5260,0.145152,0.9016,0,0,0.0452,0.0000,1,10.043,10.437,0.07520,0.07278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,51.09106,150.04628,0.01070,-0.12860,0.03680,0.27395
16.6471,26.2626,65.1127,-0.88642,6.890,8.271,10.227,-0.0600,-6.667,0.3727,0.178500,0.8242,0,0,0.0628,0.0000,1,9.014,9.327,0.07362,0.07105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,31.46226,150.26210,0.00695,-0.13562,-0.01448,0.20383
16.6971,26.4190,64.9384,-0.87118,7.015,8.498,2.073,-0.0668,-6.785,0.4704,0.036173,0.7340,0,0,0.0706,0.0000,1,9.038,9.309,0.07190,0.06911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.25780,150.49685,0.00387,-0.08611,0.01671,0.23442
16.7470,26.7498,64.6023,-0.83764,7.183,8.747,9.443,-0.0707,-6.750,0.4583,0.164817,0.6536,0,0,0.0536,0.0000,1,8.807,9.129,0.06810,0.06519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.86299,150.96824,-0.00153,-0.19461,-0.01532,0.26250
16.7991,26.9293,64.4356,-0.81755,7.326,8.747,10.229,-0.0674,-6.526,0.6860,0.178528,0.5850,0,0,0.0608,0.0000,1,10.994,11.260,0.06609,0.06309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.71321,151.21236,-0.00432,-0.01820,0.03053,0.27400
16.8532,27.2797,64.1216,-0.77649,7.601,9.014,1.229,-0.0595,-5.905,0.5765,0.021449,0.4392,0,0,0.0428,0.0000,1,14.990,15.362,0.06213,0.05890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,10.39355,151.68379,-0.01154,-0.02394,0.01551,0.20757
16.8971,27.4760,63.9572,-0.75414,7.665,9.297,-2.004,-0.0513,-5.526,0.7347,-0.034980,0.4151,0,0,0.0490,0.0000,1,8.900,9.211,0.05992,0.05671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,14.71249,151.93979,-0.01485,-0.09395,0.02734,0.24292
16.9486,27.6616,63.8103,-0.73279,7.759,9.591,6.996,-0.0425,-5.099,0.4933,0.122099,0.4233,0,0,0.0677,0.0000,1,10.270,10.842,0.05789,0.05465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,14.14850,152.17785,-0.01867,-0.09578,0.01431,0.20762
16.9972,27.8702,63.6551,-0.70792,7.777,9.591,6.996,-0.0258,-4.529,0.7828,0.122099,0.5335,0,0,0.0844,0.0000,1,9.100,9.381,0.05569,0.05242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.27025,152.43853,-0.02130,-0.16602,0.02518,0.22801
17.0486,28.2821,63.3424,-0.66400,7.955,9.893,8.126,-0.0144,-3.603,0.4684,0.141829,0.5327,0,0,0.0567,0.0000,1,10.402,10.734,0.05129,0.04828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,11.85785,152.95712,-0.02914,-0.03232,0.00977,0.05771
17.0990,28.4909,63.1754,-0.64832,8.013,10.200,6.455,-0.0249,-3.465,0.4690,0.112665,0.5854,0,0,0.0733,0.0000,1,10.776,11.104,0.04925,0.04622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,15.99794,153.22433,-0.03273,-0.00491,0.00992,0.03572
17.1465,28.9288,62.8659,-0.61801,8.059,10.508,2.328,-0.0256,-3.179,0.3332,0.040631,0.7054,0,0,0.0441,0.0000,1,8.330,8.642,0.04517,0.04178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.13534,153.76078,-0.03890,-0.00052,0.01390,0.06609
17.1984,29.1548,62.7227,-0.60253,8.019,10.813,3.596,-0.0188,-2.979,0.4531,0.062764,0.9171,0,0,0.0618,0.0000,1,10.119,10.473,0.04304,0.04214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,45.30227,154.02838,-0.04214,-0.02106,0.01079,0.07146
17.2493,29.3866,62.5848,-0.58563,8.079,10.813,3.596,-0.0046,-2.645,0.5226,0.062763,1.0749,0,0,0.0673,0.0000,1,11.123,11.488,0.04050,0.04612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,56.97215,154.29851,-0.04612,-0.11397,0.00339,0.11397
17.2976,29.8478,62.3140,-0.55162,8.189,11.089,2.136,0.0170,-1.858,0.5093,0.037285,1.1599,0,0,0.0511,0.0000,1,9.231,9.705,0.03507,0.05350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,59.92365,154.83444,-0.05350,-0.00270,0.01425,0.05144
17.3468,30.0757,62.1851,-0.53640,8.232,11.306,9.900,0.0278,-1.497,0.4372,0.172793,1.2941,0,0,0.0586,0.0000,1,8.637,8.937,0.03231,0.05729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,76.66656,155.09665,-0.05729,0.00124,0.01594,0.05179
17.4015,30.3212,62.0509,-0.52061,8.384,11.306,0.900,0.0395,-1.086,0.3746,0.015713,1.3413,0,0,0.0753,0.0000,1,13.254,13.678,0.02938,0.06199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,76.44525,155.37707,-0.06199,-0.01514,0.01547,0.05144
